TIMESTAMP,STARTING_DATETIME,MIDPOINT_DATETIME,ENDING_DATETIME,NET_CARBON_DIOXIDE_FLUX,GPP,RECO,SENSIBLE_HEAT_FLUX,LATENT_HEAT_FLUX,EVAPOTRANSPIRATION,SOIL_HEAT_FLUX,NET_RADIATION,INCOMING_SHORTWAVE_RADIATION,OUTGOING_SHORTWAVE_RADIATION,INCOMING_LONGWAVE_RADIATION,OUTGOING_LONGWAVE_RADIATION,AIR_TEMPERATURE,SOIL_TEMPERATURE,AIR_PRESSURE,RELATIVE_HUMIDITY,VAPOUR_PRESSURE_DEFICIT,RAINFALL,SOIL_MOISTURE,WIND_SPEED,WIND_DIRECTION,NET_CARBON_DIOXIDE_FLUX_FLAG,SENSIBLE_HEAT_FLUX_FLAG,LATENT_HEAT_FLUX_FLAG,EVAPOTRANSPIRATION_FLAG
UTC,local,local,local,micromol/m2/s,micromol/m2/s,micromol/m2/s,micromol/m2/s,micromol/m2/s,mm,W/m2,W/m2,W/m2,W/m2,W/m2,W/m2,deg C,deg C,kPa,%,kPa,mm,fraction,m/s,degrees,Dimensionless,Dimensionless,Dimensionless,Dimensionless
11/07/2023 05:45,11/07/2023 00:30,11/07/2023 00:45,11/07/2023 01:00,5.5659,-1.9826,3.5833,0.9001,5.0243,0.0008,-27.279,-52.6791,-2.294,1.1,380.5569,429.842,22.6539,28.4406,100.6,100,0,0,0.2555,0.702,321.8863,1,1,1,0
11/07/2023 06:15,11/07/2023 01:00,11/07/2023 01:15,11/07/2023 01:30,3.9835,-0.4148,3.5687,-1.1297,1.6183,0.0001,-27.4169,-46.8281,-2.1686,0.9764,384.7069,428.39,22.5406,28.2812,100.6,100,0,0,0.2554,0.5834,210.4026,1,1,1,0
11/07/2023 06:45,11/07/2023 01:30,11/07/2023 01:45,11/07/2023 02:00,1.9263,1.6288,3.5551,-0.861,2.6902,0.0001,-27.4606,-46.2983,-2.3339,1.0714,384.9211,427.814,22.4367,28.1345,100.6,99.965,0.0009,0,0.2551,0.5457,261.6991,1,1,1,0
11/07/2023 07:15,11/07/2023 02:00,11/07/2023 02:15,11/07/2023 02:30,5.1957,-1.6565,3.5392,0.6056,1.3984,-0.0003,-27.5768,-46.5823,-2.2167,1.5591,384.2038,427.0102,22.3106,27.9689,100.6,99.5618,0.0118,0,0.2549,0.7597,334.1024,1,1,1,0
11/07/2023 07:45,11/07/2023 02:30,11/07/2023 02:45,11/07/2023 03:00,1.6165,1.8954,3.512,0.6467,9.3962,0.0031,-27.8002,-45.793,-2.3711,1.4887,383.5154,425.4485,22.0762,27.8384,100.6,99.8815,0.0032,0,0.2547,0.3089,298.7006,1,1,1,0
11/07/2023 08:15,11/07/2023 03:00,11/07/2023 03:15,11/07/2023 03:30,2.5067,0.9766,3.4834,-0.6931,4.1152,0.0004,-27.9693,-42.3834,-2.2423,1.2515,385.4073,424.297,21.8284,27.6923,100.6,100,0,0,0.2544,0.4946,273.7993,1,1,1,0
11/07/2023 08:45,11/07/2023 03:30,11/07/2023 03:45,11/07/2023 04:00,5.2687,-1.7948,3.4738,-0.5307,0.324,0.0004,-27.9614,-40.1737,-2.027,1.0955,386.5976,423.6489,21.7628,27.5562,100.6,100,0,0,0.2544,0.6509,205.1503,1,1,1,0
11/07/2023 09:15,11/07/2023 04:00,11/07/2023 04:15,11/07/2023 04:30,3.4905,-0.0403,3.4502,0.6229,3.1771,0.0001,-27.8324,-37.6656,-2.2817,1.1882,388.2094,422.405,21.5618,27.4306,100.6,100,0,0,0.2542,0.5227,321.1946,1,1,1,0
11/07/2023 09:45,11/07/2023 04:30,11/07/2023 04:45,11/07/2023 05:00,4.5403,-1.1058,3.4345,0.6132,0.6883,-0.0005,-27.6452,-34.1095,-2.0669,0.9438,390.7995,421.8983,21.4367,27.2907,100.685,100,0,0,0.254,0.841,325.7382,1,1,1,0
11/07/2023 10:15,11/07/2023 05:00,11/07/2023 05:15,11/07/2023 05:30,6.1254,-2.7008,3.4246,0.27,2.4049,0.0015,-27.0132,-32.6045,-2.0443,1.3235,391.7626,420.9994,21.3667,27.1701,100.7,100,0,0,0.2537,0.5317,330.0166,1,1,1,0
11/07/2023 10:45,11/07/2023 05:30,11/07/2023 05:45,11/07/2023 06:00,8.0374,-4.6238,3.4136,0.466,10.92,0.0014,-24.9765,-25.3098,6.0888,3.1579,392.5543,420.795,21.2862,27.0556,100.7,100,0,0,0.2536,0.5296,311.5825,1,1,1,0
11/07/2023 11:15,11/07/2023 06:00,11/07/2023 06:15,11/07/2023 06:30,21.9709,-18.5473,3.4236,9.7657,34.2258,0.0253,-20.623,7.8455,47.4135,10.0675,394.0717,423.5723,21.4071,26.9445,100.7,100,0,0,0.2534,0.4212,354.0356,0,0,0,0
11/07/2023 11:45,11/07/2023 06:30,11/07/2023 06:45,11/07/2023 07:00,15.2109,-11.698,3.5129,24.7316,76.71,0.0567,-13.7532,59.5648,131.289,27.4979,387.1587,431.385,22.2903,26.8994,100.7,99.2488,0.0207,0,0.2531,0.516,332.5679,0,0,0,0
11/07/2023 12:15,11/07/2023 07:00,11/07/2023 07:15,11/07/2023 07:30,-0.6492,4.2906,3.6415,27.4395,59.0498,0.0437,-4.9535,127.165,232.5925,41.5004,377.5184,441.4456,23.5524,26.9,100.7,92.6132,0.2167,0,0.253,1.0594,334.3966,0,0,0,0
11/07/2023 12:45,11/07/2023 07:30,11/07/2023 07:45,11/07/2023 08:00,-6.0152,9.8218,3.8066,39.4638,95.1457,0.0705,5.0586,179.3431,307.86,58.532,382.7955,452.7804,25.1685,26.9677,100.7705,83.8038,0.5198,0,0.2526,1.2618,307.665,0,0,0,0
11/07/2023 13:15,11/07/2023 08:00,11/07/2023 08:15,11/07/2023 08:30,-3.8347,7.7941,3.9594,78.9573,200.8118,0.1489,16.2136,272.7789,422.3197,73.9885,388.6662,464.2184,26.6703,27.1927,100.8,76.6898,0.817,0,0.2522,1.2333,287.4672,0,0,0,0
11/07/2023 13:45,11/07/2023 08:30,11/07/2023 08:45,11/07/2023 09:00,-13.7348,17.8237,4.0889,100.1584,267.2261,0.1984,26.8101,355.4393,522.5228,86.8422,394.0688,474.3101,27.952,27.5259,100.8194,69.7746,1.1416,0,0.2513,1.0087,284.4826,0,0,0,0
11/07/2023 14:15,11/07/2023 09:00,11/07/2023 09:15,11/07/2023 09:30,-14.5295,18.6939,4.1644,113.4268,268.7993,0.1997,32.111,434.7981,619.3682,99.9849,397.9188,482.504,28.7142,27.972,100.8467,64.7504,1.3892,0,0.2505,0.9224,277.319,0,0,0,0
11/07/2023 14:45,11/07/2023 09:30,11/07/2023 09:45,11/07/2023 10:00,-15.7616,19.9762,4.2146,157.3026,350.6419,0.2605,31.3637,510.3717,712.2081,113.3664,400.6477,489.1176,29.2322,28.5258,100.8327,61.2974,1.5717,0,0.2495,1.0843,233.4777,0,0,0,0
11/07/2023 15:15,11/07/2023 10:00,11/07/2023 10:15,11/07/2023 10:30,-16.9154,21.1782,4.2628,165.4837,369.2468,0.2745,30.2504,524.8859,727.9432,116.7803,407.3875,493.6645,29.7327,29.1802,100.89,60.0497,1.6695,0,0.2482,1.3554,120.4455,0,0,0,0
11/07/2023 15:45,11/07/2023 10:30,11/07/2023 10:45,11/07/2023 11:00,-15.2388,19.51,4.2713,132.3521,353.3314,0.2627,32.7441,425.5343,586.7274,93.1507,421.5956,489.6381,29.8478,29.8558,100.9,59.9188,1.6861,0,0.2471,1.5815,228.1111,0,0,0,0
11/07/2023 16:15,11/07/2023 11:00,11/07/2023 11:15,11/07/2023 11:30,-22.9847,27.2804,4.2958,211.9909,456.3629,0.3395,38.1766,608.9737,816.1547,131.8677,423.8156,499.1289,30.1188,30.3503,100.9,59.4842,1.7315,0,0.2459,1.7948,190.7391,0,0,0,0
11/07/2023 16:45,11/07/2023 11:30,11/07/2023 11:45,11/07/2023 12:00,-21.0702,25.4051,4.3349,190.7212,426.6333,0.3174,43.4261,560.8287,762.5186,121.4489,420.2538,500.4947,30.5338,30.873,100.8978,57.455,1.862,0,0.2446,1.7557,213.7455,0,0,0,0
11/07/2023 17:15,11/07/2023 12:00,11/07/2023 12:15,11/07/2023 12:30,-22.362,26.732,4.37,200.369,469.0005,0.3491,45.9911,809.0009,1072.6826,171.7441,422.9273,514.865,30.9095,31.4403,100.8011,56.5687,1.9417,0,0.2432,2.266,238.5963,0,0,0,0
11/07/2023 17:45,11/07/2023 12:30,11/07/2023 12:45,11/07/2023 13:00,-21.0143,25.3859,4.3716,175.4244,419.3558,0.3122,46.1368,665.0981,900.2239,143.4737,419.1453,510.7975,30.9587,32.1425,100.8,56.075,1.9694,0,0.2419,2.1285,254.1154,0,0,0,0
11/07/2023 18:15,11/07/2023 13:00,11/07/2023 13:15,11/07/2023 13:30,-21.3838,25.7958,4.412,170.1748,414.0442,0.3084,44.0483,760.1226,1025.8798,164.846,416.895,517.8062,31.3889,32.7141,100.8,54.7172,2.0806,0,0.2403,2.4698,273.6237,0,0,0,0
11/07/2023 18:45,11/07/2023 13:30,11/07/2023 13:45,11/07/2023 14:00,-21.5155,25.9564,4.4409,171.7104,430.4814,0.3207,40.0663,716.3881,968.2388,156.0182,422.6097,518.4423,31.706,33.2786,100.7289,54.8851,2.1105,0,0.2389,2.2677,280.518,0,0,0,0
11/07/2023 19:15,11/07/2023 14:00,11/07/2023 14:15,11/07/2023 14:30,-19.7462,24.227,4.4808,170.9019,440.4612,0.3283,35.9445,718.6514,972.2066,157.6835,424.3734,520.2452,32.1332,33.7104,100.7,55.072,2.1532,0,0.2375,2.1643,287.2072,0,0,0,0
11/07/2023 19:45,11/07/2023 14:30,11/07/2023 14:45,11/07/2023 15:00,-19.3101,23.7704,4.4603,150.177,423.5578,0.3156,31.7103,573.2361,788.1258,127.1701,426.4255,514.145,31.965,33.9666,100.7,55.0448,2.1347,0,0.2362,1.9146,298.2201,0,0,0,0
11/07/2023 20:15,11/07/2023 15:00,11/07/2023 15:15,11/07/2023 15:30,-17.8459,22.3503,4.5044,143.4194,371.0197,0.2766,26.8038,653.1279,891.5654,147.638,427.443,518.2424,32.4349,34.1522,100.7,51.5828,2.361,0,0.2349,2.3766,252.8768,0,0,0,0
11/07/2023 20:45,11/07/2023 15:30,11/07/2023 15:45,11/07/2023 16:00,-14.2179,18.7196,4.5017,109.724,288.7782,0.2152,22.2622,443.7809,637.0582,103.2356,419.0274,509.0691,32.4427,34.2628,100.6684,51.4756,2.3667,0,0.2337,1.59,264.8957,0,0,0,0
11/07/2023 21:15,11/07/2023 16:00,11/07/2023 16:15,11/07/2023 16:30,-13.0685,17.6103,4.5417,114.74,282.35,0.2105,17.7899,468.278,674.0034,112.1601,417.6995,511.2649,32.8739,34.1451,100.6056,49.799,2.5086,0,0.2324,2.1061,272.2185,0,0,0,0
11/07/2023 21:45,11/07/2023 16:30,11/07/2023 16:45,11/07/2023 17:00,-13.0737,17.6004,4.5267,91.4688,264.2429,0.197,11.8218,373.12,557.517,93.4308,415.1065,506.0726,32.76,34.029,100.6,49.4299,2.5107,0,0.2311,2.1251,295.5837,0,0,0,0
11/07/2023 22:15,11/07/2023 17:00,11/07/2023 17:15,11/07/2023 17:30,-9.5172,14.0447,4.5275,64.4093,228.6616,0.1704,4.916,262.3914,418.6162,70.6961,414.1927,499.7214,32.8023,33.8489,100.6,49.202,2.5279,0,0.2298,1.7066,288.5376,0,0,0,0
11/07/2023 22:45,11/07/2023 17:30,11/07/2023 17:45,11/07/2023 18:00,-7.3108,11.8003,4.4894,47.2403,183.8527,0.137,-0.9658,178.6564,306.8661,53.2138,416.2076,491.2036,32.4595,33.5891,100.6316,52.4259,2.3222,0,0.2289,1.3637,262.1967,0,0,0,0
11/07/2023 23:15,11/07/2023 18:00,11/07/2023 18:15,11/07/2023 18:30,-2.7065,7.142,4.4355,17.2619,112.4821,0.0838,-5.228,61.94,155.8356,26.8447,415.3742,482.4251,31.9591,33.2452,100.6939,55.0366,2.1345,0,0.228,1.3033,262.2353,0,0,0,0
11/07/2023 23:45,11/07/2023 18:30,11/07/2023 18:45,11/07/2023 19:00,0.4151,3.8999,4.315,1.1748,8.4212,0.0063,-8.915,-2.8641,69.7286,12.4113,412.8404,473.0218,30.7992,32.8608,100.6784,63.1296,1.6401,0,0.2273,0.9164,268.5477,0,0,0,0
12/07/2023 00:15,11/07/2023 19:00,11/07/2023 19:15,11/07/2023 19:30,2.3729,1.774,4.1468,7.5398,60.3533,0.0131,-8.0281,-34.0934,23.7984,4.8778,411.1788,464.1928,29.1714,32.4702,100.6406,77.7382,0.9034,0,0.2266,0.2856,322.9916,1,1,1,0
12/07/2023 00:45,11/07/2023 19:30,11/07/2023 19:45,11/07/2023 20:00,2.9367,1.0899,4.0266,-0.7162,63.361,-0.0067,-12.8383,-51.0619,-0.1255,0.3661,405.8949,456.4652,28.0176,32.1002,100.6006,84.8736,0.5749,0,0.2261,0.4942,173.7993,1,1,1,0
12/07/2023 01:15,11/07/2023 20:00,11/07/2023 20:15,11/07/2023 20:30,5.8873,-2.0149,3.8725,-4.3823,10.2843,-0.0071,-16.4225,-51.2982,-3.7391,0.0123,402.8721,450.4188,26.5319,31.7308,100.6883,88.9888,0.3828,0,0.2256,0.7054,291.7857,1,1,1,0
12/07/2023 01:45,11/07/2023 20:30,11/07/2023 20:45,11/07/2023 21:00,1.8688,1.9136,3.7824,-4.3223,57.54,0.002,-18.4985,-42.6877,-2.5278,0.864,408.8151,448.111,25.6757,31.3707,100.7,94.5273,0.1805,0,0.2251,0.4543,270.0227,1,1,1,0
12/07/2023 02:15,11/07/2023 21:00,11/07/2023 21:15,11/07/2023 21:30,2.1124,1.65,3.7624,-3.4832,40.4067,-0.0009,-19.8572,-49.1999,-2.3106,1.2527,401.3253,446.962,25.5083,31.0585,100.7,95.0224,0.1624,0,0.2246,0.3345,147.1852,1,1,1,0
12/07/2023 02:45,11/07/2023 21:30,11/07/2023 21:45,11/07/2023 22:00,3.4138,0.306,3.7197,-3.1139,40.273,-0.0001,-20.7914,-48.9338,-2.741,0.9948,399.0249,444.2229,25.1174,30.7868,100.7622,95.7409,0.1359,0,0.2241,0.4432,228.7325,1,1,1,0
12/07/2023 03:15,11/07/2023 22:00,11/07/2023 22:15,11/07/2023 22:30,4.4614,-0.6761,3.7852,-5.8374,5.3169,-0.0007,-21.1807,-50.9635,-1.3506,2.2027,397.8784,445.2886,25.7914,30.5195,100.8,89.431,0.3536,0,0.2238,1.0021,224.6614,1,1,1,0
12/07/2023 03:45,11/07/2023 22:30,11/07/2023 22:45,11/07/2023 23:00,4.6591,-0.8376,3.8215,-8.2016,0.8946,0.0007,-21.3642,-50.0656,-2.4467,1.1395,399.575,446.0544,26.1778,30.2884,100.8,88.5339,0.3895,0,0.2232,1.1482,268.4705,0,0,0,0
12/07/2023 04:15,11/07/2023 23:00,11/07/2023 23:15,11/07/2023 23:30,5.3661,-1.5754,3.7907,-5.8094,4.71,-0.0033,-21.7981,-51.086,-2.738,1.1106,397.637,444.8743,25.9039,30.0768,100.7389,90.7503,0.3091,0,0.2229,0.7221,277.3259,1,1,1,0
12/07/2023 04:45,11/07/2023 23:30,11/07/2023 23:45,12/07/2023 00:00,2.9433,0.7895,3.7327,-1.9315,82.6412,0.003,-22.368,-53.4533,-3.6956,0.3893,391.9997,441.3681,25.3608,29.8951,100.7,93.8304,0.2013,0,0.2224,0.4857,95.1158,1,1,1,0
12/07/2023 05:15,12/07/2023 00:00,12/07/2023 00:15,12/07/2023 00:30,3.462,0.1828,3.6448,2.2718,56.4197,0.0008,-22.6581,-49.1012,-2.8846,0.975,393.7943,439.0358,24.5207,29.7112,100.7,97.6473,0.0726,0,0.2221,0.2595,3.3494,1,1,1,0
12/07/2023 05:45,12/07/2023 00:30,12/07/2023 00:45,12/07/2023 01:00,3.8553,-0.247,3.6083,-1.5844,38.9589,0.0008,-22.5304,-44.4708,-1.926,0.9338,396.6211,438.2321,24.1889,29.5334,100.7,99.6231,0.0114,0,0.2218,0.3727,211.9398,1,1,1,0
12/07/2023 06:15,12/07/2023 01:00,12/07/2023 01:15,12/07/2023 01:30,4.2483,-0.664,3.5842,-1.375,-2.4457,-0.0004,-22.2339,-40.5152,-1.7637,0.7491,399.6883,437.6907,23.9789,29.3578,100.7,99.9594,0.0012,0,0.2214,0.7482,199.3409,1,1,1,0
12/07/2023 06:45,12/07/2023 01:30,12/07/2023 01:45,12/07/2023 02:00,4.2219,-0.6361,3.5857,-1.6294,1.9764,-0.0003,-22.2021,-40.6704,-1.528,1.0784,400.0511,438.1151,24.0216,29.214,100.7,99.9928,0.0002,0,0.221,0.6586,209.9861,1,1,1,0
12/07/2023 07:15,12/07/2023 02:00,12/07/2023 02:15,12/07/2023 02:30,4.4923,-0.908,3.5843,0.6742,52.0073,0.0007,-22.5819,-45.7037,-2.0845,0.9806,394.2773,436.916,24.0356,29.0717,100.7,99.9983,0,0,0.2207,0.5576,316.955,1,1,1,0
12/07/2023 07:45,12/07/2023 02:30,12/07/2023 02:45,12/07/2023 03:00,2.7544,0.8005,3.5549,-1.2331,-0.1831,-0.0001,-23.0907,-43.8452,-2.0083,0.9946,394.2154,435.0577,23.7722,28.9467,100.7,100,0,0,0.2204,0.6627,218.9627,0,0,0,0
12/07/2023 08:15,12/07/2023 03:00,12/07/2023 03:15,12/07/2023 03:30,3.1992,0.3669,3.5661,-1.6829,35.7174,0.0008,-23.4055,-41.7532,-2.1195,0.8827,395.8815,434.6325,23.9106,28.8107,100.7,100,0,0,0.2201,0.444,252.759,1,1,1,0
12/07/2023 08:45,12/07/2023 03:30,12/07/2023 03:45,12/07/2023 04:00,4.3108,-0.782,3.5288,-1.61,35.9211,0.0007,-23.1882,-40.7687,-2.1798,0.7563,395.3135,433.1461,23.5684,28.6601,100.7,100,0,0,0.2198,0.5648,250.1198,1,1,1,0
12/07/2023 09:15,12/07/2023 04:00,12/07/2023 04:15,12/07/2023 04:30,3.0297,0.4794,3.5091,-2.1191,0.7484,0.0006,-22.2925,-37.3997,-1.6156,1.1724,398.1993,432.811,23.4005,28.5323,100.7,100,0,0,0.2195,0.9717,227.3935,0,0,0,0
12/07/2023 09:45,12/07/2023 04:30,12/07/2023 04:45,12/07/2023 05:00,3.1794,0.3803,3.5597,-3.3809,0.9321,0.0007,-21.2371,-23.7459,-0.9838,0.8679,415.3524,437.2466,23.931,28.41,100.77,99.985,0.0004,0,0.2191,1.4425,232.5899,0,0,0,0
12/07/2023 10:15,12/07/2023 05:00,12/07/2023 05:15,12/07/2023 05:30,2.9949,0.5649,3.5598,-2.9218,0.6938,0.0005,-20.4589,-35.6722,-1.3944,1.5544,404.0796,436.803,23.96,28.3212,100.8,99.3152,0.0204,0,0.2189,1.2699,236.1943,0,0,0,0
12/07/2023 10:45,12/07/2023 05:30,12/07/2023 05:45,12/07/2023 06:00,4.7702,-1.2297,3.5405,-2.9039,-2.9634,-0.0006,-19.3092,-41.7263,4.0101,2.7287,392.4481,435.4557,23.7962,28.2567,100.8,99.1305,0.0256,0,0.2187,0.9148,235.1854,1,1,1,0
12/07/2023 11:15,12/07/2023 06:00,12/07/2023 06:15,12/07/2023 06:30,2.8912,0.6328,3.524,-2.4376,0.2658,0.0002,-16.732,-29.5662,26.6649,6.4463,386.0771,435.8618,23.66,28.1795,100.8,99.1506,0.0248,0,0.2184,0.9973,224.9548,0,0,0,0
12/07/2023 11:45,12/07/2023 06:30,12/07/2023 06:45,12/07/2023 07:00,3.7044,-0.1711,3.5334,1.6881,14.2519,0.0105,-12.1406,21.0254,93.1704,19.5171,386.4315,439.0593,23.781,28.1,100.8,98.5162,0.0437,0,0.2182,0.8264,250.6231,0,0,0,0
12/07/2023 12:15,12/07/2023 07:00,12/07/2023 07:15,12/07/2023 07:30,0.2822,3.3142,3.5965,21.401,59.4334,0.044,-5.3046,102.7325,194.276,35.0408,389.8151,446.3178,24.4392,28.1,100.8,95.6727,0.1335,0,0.2179,0.8429,268.7585,0,0,0,0
12/07/2023 12:45,12/07/2023 07:30,12/07/2023 07:45,12/07/2023 08:00,-3.6412,7.3386,3.6974,44.2535,117.9431,0.0874,3.175,169.6876,283.741,52.382,393.3033,454.9747,25.477,28.1533,100.8006,89.1808,0.3532,0,0.2176,0.839,286.7282,0,0,0,0
12/07/2023 13:15,12/07/2023 08:00,12/07/2023 08:15,12/07/2023 08:30,-5.9394,9.7623,3.8229,83.0617,178.332,0.1323,12.2897,263.0581,405.2096,72.3052,397.8012,467.6475,26.763,28.3093,100.8527,83.5473,0.5803,0,0.2172,0.8395,257.3228,0,0,0,0
12/07/2023 13:45,12/07/2023 08:30,12/07/2023 08:45,12/07/2023 09:00,-11.1484,15.0644,3.916,114.5197,218.4613,0.1622,20.8086,339.9781,500.9326,85.8811,400.9041,475.9775,27.7276,28.612,100.8989,79.0535,0.7803,0,0.2169,1.0625,270.8072,0,0,0,0
12/07/2023 14:15,12/07/2023 09:00,12/07/2023 09:15,12/07/2023 09:30,-13.1937,17.1908,3.9971,111.7214,279.7803,0.2079,26.4537,429.7751,611.2462,101.9543,405.9506,485.4674,28.5749,28.9798,100.8456,75.3421,0.9642,0,0.2162,1.3504,285.5293,0,0,0,0
12/07/2023 14:45,12/07/2023 09:30,12/07/2023 09:45,12/07/2023 10:00,-14.2973,18.3663,4.069,129.899,334.0108,0.2483,28.4822,488.1898,683.4958,112.3844,410.0654,492.987,29.332,29.4941,100.8272,72.5275,1.1236,0,0.2159,1.2114,266.7502,0,0,0,0
12/07/2023 15:15,12/07/2023 10:00,12/07/2023 10:15,12/07/2023 10:30,-18.943,23.0495,4.1065,148.1765,361.3148,0.2687,28.6493,571.2892,786.8936,129.4057,413.2698,499.4686,29.744,30.1058,100.8972,68.8292,1.3036,0,0.2154,1.8719,228.2487,0,0,0,0
12/07/2023 15:45,12/07/2023 10:30,12/07/2023 10:45,12/07/2023 11:00,-18.7069,22.8506,4.1436,167.6931,428.7145,0.319,29.7481,526.4224,717.3127,118.0671,427.866,500.6892,30.1532,30.7385,100.9,67.6552,1.385,0,0.215,1.7313,237.4941,0,0,0,0
12/07/2023 16:15,12/07/2023 11:00,12/07/2023 11:15,12/07/2023 11:30,-18.9584,23.1458,4.1874,166.8161,442.1015,0.3291,34.1916,521.9638,709.7322,116.6619,430.5359,501.6424,30.631,31.312,100.9,65.6424,1.5123,0,0.2149,2.0285,249.6735,0,0,0,0
12/07/2023 16:45,12/07/2023 11:30,12/07/2023 11:45,12/07/2023 12:00,-21.2105,25.4289,4.2185,176.1975,422.8098,0.3148,39.6236,615.3851,829.0179,136.4188,431.944,509.1581,30.9805,31.7853,100.8761,64.6183,1.5883,0,0.2145,1.8933,250.88,0,0,0,0
12/07/2023 17:15,12/07/2023 12:00,12/07/2023 12:15,12/07/2023 12:30,-20.5974,24.8773,4.28,163.1655,415.9564,0.3099,41.5155,646.9218,868.0607,143.3624,439.0179,516.7945,31.6412,32.4268,100.8389,62.351,1.7548,0,0.2141,2.0064,272.1055,0,0,0,0
12/07/2023 17:45,12/07/2023 12:30,12/07/2023 12:45,12/07/2023 13:00,-20.7603,25.0419,4.2816,167.4474,407.0477,0.3033,40.117,651.1312,872.6754,147.3648,444.2209,518.4005,31.6927,33.2153,100.8006,62.5033,1.7528,0,0.2139,2.2378,246.2159,0,0,0,0
12/07/2023 18:15,12/07/2023 13:00,12/07/2023 13:15,12/07/2023 13:30,-16.7364,21.035,4.2986,137.4257,356.3511,0.2656,38.2117,465.7787,635.5574,107.3607,449.5933,512.0113,31.9017,33.8464,100.8,62.9103,1.7543,0,0.2136,1.998,254.7198,0,0,0,0
12/07/2023 18:45,12/07/2023 13:30,12/07/2023 13:45,12/07/2023 14:00,-23.0408,27.3668,4.326,198.1697,473.526,0.3531,36.5113,737.0222,990.7911,166.8582,437.1645,524.0751,32.2171,34.2332,100.8,61.647,1.8481,0,0.2135,1.771,238.3483,0,0,0,0
12/07/2023 19:15,12/07/2023 14:00,12/07/2023 14:15,12/07/2023 14:30,-19.8563,24.1949,4.3386,157.9414,390.7568,0.2913,33.7667,486.1732,672.7452,111.5423,440.1373,515.1671,32.3817,34.6609,100.7173,61.3263,1.8795,0,0.2131,2.0184,239.245,0,0,0,0
12/07/2023 19:45,12/07/2023 14:30,12/07/2023 14:45,12/07/2023 15:00,-20.4624,24.8365,4.3741,205.0274,427.1267,0.3187,30.2429,633.5539,858.1779,145.9783,445.9411,524.5868,32.782,34.9371,100.7,60.702,1.954,0,0.2128,2.11,191.2464,0,0,0,0
12/07/2023 20:15,12/07/2023 15:00,12/07/2023 15:15,12/07/2023 15:30,-14.6493,19.0067,4.3574,113.2841,310.3774,0.2314,28.2645,306.0489,441.5078,73.5218,444.9659,506.903,32.6467,35.2122,100.68,60.4384,1.9522,0,0.2125,1.6344,234.522,0,0,0,0
12/07/2023 20:45,12/07/2023 15:30,12/07/2023 15:45,12/07/2023 16:00,-20.914,25.3205,4.4065,168.574,395.2297,0.2949,27.4928,534.1713,736.0043,125.6727,442.8662,519.0266,33.1872,35.2,100.6,56.4791,2.2142,0,0.212,1.7556,214.3049,0,0,0,0
12/07/2023 21:15,12/07/2023 16:00,12/07/2023 16:15,12/07/2023 16:30,-11.98,16.4161,4.4361,106.511,285.4144,0.213,24.6346,496.2305,694.3508,118.4157,438.7726,518.4772,33.5299,35.2416,100.6,52.776,2.4483,0,0.2114,2.516,273.0943,0,0,0,0
12/07/2023 21:45,12/07/2023 16:30,12/07/2023 16:45,12/07/2023 17:00,-11.2842,15.7103,4.4261,88.8458,239.6927,0.1789,17.8129,394.5628,565.6655,97.3791,439.3455,513.0691,33.4633,35.3,100.6,54.5614,2.3477,0,0.2106,2.0744,271.9602,0,0,0,0
12/07/2023 22:15,12/07/2023 17:00,12/07/2023 17:15,12/07/2023 17:30,-11.0498,15.4157,4.3659,92.1067,241.4463,0.18,8.981,260.778,379.1383,65.974,450.2236,502.6099,32.8784,35.2328,100.6,59.1244,2.0575,0,0.2098,3.627,207.0019,0,0,0,0
12/07/2023 22:45,12/07/2023 17:30,12/07/2023 17:45,12/07/2023 18:00,-6.6588,10.726,4.0672,71.435,163.1307,0.1213,1.7675,129.6403,223.6295,39.8252,426.1505,480.3144,29.8458,35.0046,100.6261,71.2962,1.209,0,0.2094,3.2051,201.7348,0,0,0,0
12/07/2023 23:15,12/07/2023 18:00,12/07/2023 18:15,12/07/2023 18:30,-6.2617,10.3358,4.0741,71.4546,157.378,0.117,-3.2236,116.1601,214.3908,38.8867,419.3831,478.7271,29.9494,34.5097,100.625,69.1478,1.306,0,0.2087,2.9908,204.6408,0,0,0,0
12/07/2023 23:45,12/07/2023 18:30,12/07/2023 18:45,12/07/2023 19:00,-1.027,5.0736,4.0466,15.3471,73.4537,0.0546,-7.8474,19.6115,89.0361,15.5905,418.942,472.7761,29.7018,34.0297,100.6828,71.7538,1.1788,0,0.2082,2.3175,196.8029,0,0,0,0
13/07/2023 00:15,12/07/2023 19:00,12/07/2023 19:15,12/07/2023 19:30,4.249,-0.2772,3.9718,-15.8865,14.6612,0.0109,-6.08,-28.7844,18.7375,3.2094,420.9504,465.2629,28.9691,33.5575,100.7,74.75,1.0095,0,0.2076,2.9463,215.9381,0,0,0,0
13/07/2023 00:45,12/07/2023 19:30,12/07/2023 19:45,12/07/2023 20:00,5.0372,-1.1653,3.8719,-17.0796,10.0791,0.0075,-10.2365,-42.3575,0.747,0.5154,415.9895,458.5786,27.9786,33.0641,100.7,77.1915,0.8622,0,0.207,2.4842,219.6035,0,0,0,0
